ITEM_SEQ,INGR_CODE,INGR_NAME,QNT,INGD_UNIT_CD
198200049,D000314,"리팜피신",450.0,"밀리그램"
198200056,D000227,"메토카르바몰",100,"밀리그램"
198200102,D000709,"바시트라신",400,"유니트"
198200102,D000603,"네오마이신황산염",3.5,"밀리그램"
198200102,D001154,"폴리믹신B황산염",5000,"유니트"
198200117,D000774,"트라조돈염산염",50,"밀리그램"
198200118,D000774,"트라조돈염산염",25,"밀리그램"
198200131,D000923,"소브레롤",100.0,"밀리그램"
198200139,D000683,"트리암시놀론아세토니드",40,"밀리그램"
198200157,D001356,"플라복세이트염산염",200.0,"밀리그램"
198200182,D001098,"아스코르브산",50,"밀리그램"
198200255,D000550,"아미카신황산염",250.0,"밀리그램"
198200323,D000113,"할로페리돌",5,"밀리그램"
198200325,D000362,"이미프라민염산염",25.0,"밀리그램"
198200403,D000625,"히드랄라진염산염",25,"밀리그램"
198200406,D000356,"날록손염산염",0.4,"밀리그램"
198200448,D000147,"반하",2.33,"그램"
198200448,D001098,"진피",1.33,"그램"
198200448,D000363,"감초",0.67,"그램"
198200450,D000363,"감초",1.88,"그램"
198200450,D000147,"오미자",1.56,"그램"
198200457,D001657,"백출",1.5,"그램"
198200459,D000147,"향부자",1.25,"그램"
198200459,D000363,"감초",0.63,"그램"
198200459,D001098,"생강",0.5,"그램"
198200459,D001657,"백출",1.25,"그램"
198200459,D001670,"후박",1.25,"그램"
198200459,D000493,"인삼",0.63,"그램"
198200463,D001300,"천궁",1.00,"그램"
198200463,D001098,"작약",2.00,"그램"
198200463,D001657,"백출",1.33,"그램"
198200467,D001098,"작약",1.00,"그램"
198200467,D001657,"백출",1.00,"그램"
198200467,D000147,"시호",1.00,"그램"
198200467,D000363,"감초",0.67,"그램"
198200468,D000147,"반하",2,"그램"
198200468,D000493,"인삼",1,"그램"
198200468,D000363,"감초",1,"그램"
198200468,D001098,"대추",1,"그램"
198200469,D001098,"대추",0.5,"그램"
198200469,D000363,"감초",0.33,"그램"
198200469,D000493,"인삼",0.5,"그램"
198200469,D001673,"지실",0.5,"그램"
198200469,D000147,"자소엽",0.5,"그램"
198200470,D000147,"반하",2,"그램"
198200470,D001670,"후박",1,"그램"
198200470,D001098,"생강",1.33,"그램"
198200559,D000506,"디클로페낙나트륨",25,"밀리그램"
198200693,D000782,"글리코피롤레이트",0.2,"밀리그램"
198200799,D000709,"바시트라신",400,"유니트"
198200799,D000603,"네오마이신황산염",3.5,"밀리그램"
198200799,D001154,"폴리믹신B황산염","5,000","유니트"
198200958,D000223,"리바비린",100.00,"밀리그램"
198300002,D001818,"프라지콴텔",600,"밀리그램"
198300006,D000683,"트리암시놀론아세토니드",40,"밀리그램"
198300023,D000147,"반하",3,"그램"
198300024,D001098,"길경탕연조엑스",0.83,"그램"
198300029,D000147,"오미자",300,"그램"
198300030,D001670,"대황",0.33,"그램"
198300030,D001098,"대추",0.83,"그램"
198300030,D000493,"인삼",0.83,"그램"
198300030,D000147,"시호",1.67,"그램"
198300032,D001098,"행인",0.83,"그램"
198300032,D000363,"감초",0.67,"그램"
198300033,D001098,"작약",2,"그램"
198300033,D000363,"감초",0.67,"그램"
198300038,D001670,"대황",2.5,"그램"
198300038,D000363,"감초",0.63,"그램"
198300038,D001098,"진피",0.63,"그램"
198300040,D000147,"향부자",2,"그램"
198300040,D001098,"진피",1,"그램"
198300040,D000363,"감초",0.5,"그램"
198300042,D001657,"백출",,"그램"
198300042,D001098,"대추",,"그램"
198300042,D000363,"감초",,"그램"
198300042,D000147,"반하",,"그램"
198300042,D001670,"후박",,"그램"
198300043,D000147,"황련",1,"그램"
198300043,D001098,"대추",1,"그램"
198300043,D000363,"감초",1,"그램"
198300064,D000982,"나프록센나트륨",275,"밀리그램"
198300073,D000356,"날록손염산염",0.4,"밀리그램"
198300096,D000186,"트라닐라스트",100.0,"밀리그램"
198300121,D000709,"리도카인염산염수화물",21.330,"밀리그램"
198300174,D000566,"옥시메톨론",50,"밀리그램"
198300219,D000493,"인삼",1.00,"그램"
198300219,D001657,"백출",1.00,"그램"
198300219,D000363,"감초",1.00,"그램"
198300219,D001098,"건강",1.00,"그램"
198300225,D001098,"마황",0.50,"그램"
198300225,D001670,"대황",0.50,"그램"
198300225,D001657,"백출",0.67,"그램"
198300225,D000147,"황금",0.67,"그램"
198300225,D000363,"감초",0.67,"그램"
198300225,D001300,"천궁",0.40,"그램"
198300226,D001098,"작약",1.00,"그램"
198300226,D001657,"백출",1.00,"그램"
198300226,D000147,"시호",1.00,"그램"
198300226,D000363,"감초",0.67,"그램"
198300227,D000147,"맥문동",,"그램"
198300227,D000363,"감초",,"그램"
198300227,D001300,"천궁",,"그램"
198300227,D001098,"작약",,"그램"
198300227,D000493,"인삼",,"그램"
198300235,D000147,"맥문동",2.00,"그램"
198300235,D001098,"대추",1.67,"그램"
198300235,D000493,"인삼",1.00,"그램"
198300237,D001098,"작약",2.00,"그램"
198300237,D000363,"감초",2.00,"그램"
198300238,D000493,"인삼",1.33,"그램"
198300238,D000363,"감초",0.50,"그램"
198300238,D001657,"백출",1.33,"그램"
198300238,D001098,"진피",0.67,"그램"
198300238,D000147,"시호",0.67,"그램"
198300238,D000447,"승마",0.33,"그램"
198300241,D001098,"대추",1.33,"그램"
198300241,D000363,"감초",0.67,"그램"
198300243,D000147,"시호",2.00,"그램"
198300243,D001098,"생강",1.67,"그램"
198300243,D001673,"지실",0.67,"그램"
198300243,D001670,"대황",0.67,"그램"
198300251,D000147,"시호",1.67,"그램"
198300251,D001670,"대황",0.33,"그램"
198300251,D001098,"대추",0.83,"그램"
198300251,D000493,"인삼",0.83,"그램"
198300253,D000363,"감초",0.50,"그램"
198300253,D001098,"길경",0.83,"그램"
198300253,D000147,"시호",0.83,"그램"
198300253,D001300,"천궁",0.50,"그램"
198300253,D001673,"지실",0.50,"그램"
198300261,D000147,"맥문동",0.88,"그램"
198300261,D001098,"대추",0.67,"그램"
198300261,D000363,"감초",0.38,"그램"
198300273,D001670,"대황",0.67,"그램"
198300276,D000493,"갈근탕건조엑스",1.23,"그램"
198300287,D000147,"황련",0.67,"그램"
198300290,D000147,"시호",1.67,"그램"
198300290,D000493,"인삼",0.67,"그램"
198300290,D001098,"대추",0.67,"그램"
198300290,D000363,"감초",0.67,"그램"
198300315,D000709,"클로르헥시딘글루콘산염액",0.005,"밀리리터"
198300327,D000773,"트라마돌염산염",50,"밀리그램"
198300329,D000314,"리팜피신",600.0,"밀리그램"
198300342,D000026,"코바마미드",0.5,"밀리그램"
198300343,D000363,"이부프로펜",400,"밀리그램"
198300370,D000907,"아세피필린",250,"밀리그램"
198300389,D000538,"벤지다민염산염",150,"밀리그램"
198300438,D001309,"데속시메타손",2.5,"밀리그램"
198300468,D000671,"인삼 가루",100,"밀리그램"
198300468,D001521,"니코틴산아미드",20,"밀리그램"
198300468,D000147,"산화마그네슘",10,"밀리그램"
198300468,D000363,"티아민염산염",2.5,"밀리그램"
198300468,D001098,"리보플라빈",2.5,"밀리그램"
198300470,D001445,"답손",100,"밀리그램"
198300603,D000572,"이소소르비드이질산염지속과립",83.8,"밀리그램"
198300605,D000425,"판크레아틴",40.0,"밀리그램"
198300606,D000709,"클로르헥시딘글루콘산염 액",0.5,"밀리리터"
198300644,D001670,"후박",1.50,"그램"
198300644,D001098,"진피",1.50,"그램"
198300644,D000363,"감초",0.50,"그램"
198300644,D000147,"향부자",1.33,"그램"
198300645,D000493,"인삼",1.25,"그램"
198300645,D000363,"감초",1.25,"그램"
198300645,D000147,"시호",1.25,"그램"
198300645,D001098,"길경",1.25,"그램"
198300645,D001300,"천궁",1.25,"그램"
198300646,D000363,"감초",0.33,"그램"
198300646,D000147,"시호",1.00,"그램"
198300646,D001098,"건강",0.33,"그램"
198300646,D000493,"인삼",1.00,"그램"
198300646,D001657,"백출",1.00,"그램"
198300647,D001098,"마황",0.40,"그램"
198300647,D001670,"대황",0.50,"그램"
198300647,D001657,"백출",0.67,"그램"
198300647,D000147,"황금",0.67,"그램"
198300647,D000363,"감초",0.67,"그램"
198300647,D001300,"천궁",0.40,"그램"
198300652,D000147,"시호",1.00,"그램"
198300652,D001098,"길경",1.00,"그램"
198300652,D001300,"천궁",1.00,"그램"
198300652,D000363,"감초",0.50,"그램"
198300653,D001098,"생강",0.50,"그램"
198300653,D000363,"감초",0.33,"그램"
198300653,D001300,"천궁",0.67,"그램"
198300653,D001657,"백출",0.67,"그램"
198300654,D000363,"감초",2.67,"그램"
198300655,D000147,"황련",0.67,"그램"
198300656,D001673,"지실",1.00,"그램"
198300656,D001098,"길경",1.33,"그램"
198300656,D000363,"감초",1.00,"그램"
198300657,D001098,"육계",74,"밀리그램"
198300658,D000147,"반하",,"그램"
198300658,D000493,"인삼",,"그램"
198300658,D000363,"감초",,"그램"
198300658,D001098,"대추",,"그램"
198300659,D000147,"황금",1.00,"그램"
198300659,D001657,"차전자",1.00,"그램"
198300659,D000363,"감초",0.50,"그램"
198300660,D001098,"마황",1.00,"그램"
198300660,D000363,"감초",1.00,"그램"
198300660,D000147,"세신",1.00,"그램"
198300661,D000147,"맥문동",3.33,"그램"
198300661,D001098,"대추",1.00,"그램"
198300661,D000493,"인삼",0.67,"그램"
198300661,D000363,"감초",0.67,"그램"
198300672,D000147,"반하",2.00,"그램"
198300672,D001098,"진피",1.00,"그램"
198300672,D001673,"지실",0.67,"그램"
198300672,D000363,"감초",0.67,"그램"
198300677,D000493,"인삼",1.00,"그램"
198300677,D000363,"감초",0.50,"그램"
198300677,D001657,"백출",1.33,"그램"
198300677,D001098,"길경",0.83,"그램"
198300679,D001670,"대황",1.33,"그램"
198300679,D001673,"지실",1.33,"그램"
198300680,D001098,"생강",1.33,"그램"
198300680,D000363,"감초",0.67,"그램"
198300686,D000363,"감초",0.50,"그램"
198300686,D001098,"진피",1.50,"그램"
198300686,D001670,"후박",1.50,"그램"
198300686,D000147,"향부자",1.33,"그램"
198300687,D001098,"마황",1.88,"그램"
198300687,D000363,"감초",0.38,"그램"
198300687,D001300,"천궁",1.25,"그램"
198300688,D000147,"시호",1.25,"그램"
198300688,D001098,"길경",1.25,"그램"
198300688,D000363,"감초",0.63,"그램"
198300688,D001300,"천궁",1.25,"그램"
198300688,D000493,"인삼",1.25,"그램"
198300718,D000503,"독시사이클린하이클레이트수화물",100,"밀리그램"
198300730,D000479,"클로베타솔프로피오네이트",0.5,"밀리그램"
198300755,D000454,"아테놀올",50.0,"밀리그램"
198301004,D000454,"아테놀롤",50,"밀리그램"
198301004,D000377,"클로르탈리돈",12.5,"밀리그램"
198301037,D000709,"토코페롤",100,"밀리그램"
198301052,D000468,"오르페나드린염산염",25,"밀리그램"
198301054,D000468,"오르페나드린염산염",40,"밀리그램"
198301091,D000709,"l-멘톨",8.75,"밀리그램"
198301091,D000493,"디펜히드라민염산염",17.5,"밀리그램"
198301124,D000520,"헤모코아귤라제",0.04,"밀리리터"
198301192,D001431,"프로카인염산염",50.0,"밀리그램"
198301192,D001521,"피리독신염산염",2.0,"밀리그램"
198301192,D001098,"리보플라빈",2.0,"밀리그램"
198301192,D000363,"티아민질산염",2.0,"밀리그램"
198301192,D000216,"레티놀팔미테이트",5000,"아이.유"
198301325,D000113,"할로페리돌",5,"밀리그램"
198400015,D001033,"스펙티노마이신염산염수화물",2,"그램"
198400019,D000713,"린코마이신염산염수화물",300,"밀리그램"
198400022,D000309,"피록시캄",20,"밀리그램"
198400035,D001098,"행인",47,"밀리그램"
198400035,D000147,"황금",56,"밀리그램"
198400035,D001300,"천궁",47,"밀리그램"
198400035,D000363,"감초",188,"밀리그램"
198400035,D001657,"백출",56,"밀리그램"
198400035,D000493,"인삼",94,"밀리그램"
198400056,D001617,"L-이소류신",,"그램"
198400056,D000283,"L-메티오닌",,"그램"
198400056,D000363,"L-아르기닌",,"그램"
198400071,D000782,"글리코피롤레이트",0.2,"밀리그램"
198400078,D000340,"시스플라틴",10,"밀리그램"
198400082,D000340,"시스플라틴",50,"밀리그램"
198400093,D000671,"글루콘산칼슘수화물",0.1042,"그램"
198400094,D000426,"메트로니다졸",500.0,"밀리그램"
198400131,D000363,"이부프로펜",400.0,"밀리그램"
198400178,D001617,"L-이소류신",0.56,"그램"
198400178,D000363,"L-아르기닌",0.79,"그램"
198400178,D001825,"L-시스테인",0.10,"그램"
198400178,D000283,"L-메티오닌",0.35,"그램"
198400184,D000522,"히드로코르티손숙시네이트나트륨",133.7,"밀리그램"
198400186,D000227,"메토카르바몰",500,"밀리그램"
198400202,D001521,"피리독신염산염",25,"밀리그램"
198400202,D001098,"리보플라빈",0.5,"밀리그램"
198400230,D001657,"백출",1.5,"그램"
198400232,D000147,"반하",2.00,"그램"
198400232,D001670,"후박",1.00,"그램"
198400232,D001098,"생강",1.33,"그램"
198400233,D001300,"천궁",1.00,"그램"
198400233,D001098,"작약",2.00,"그램"
198400233,D001657,"백출",1.33,"그램"
198400250,D000709,"L-멘톨",175.0,"밀리그램"
198400258,D001377,"수산화마그네슘",4.002,"그램"
198400277,D000199,"덱사메타손포스페이트이나트륨",5,"밀리그램"
198400284,D000406,"프레드니솔론아세테이트",5,"밀리그램"
198400285,D000560,"에피네프린",1,"밀리그램"
198400287,D000671,"글루콘산칼슘수화물",85,"밀리그램"
198400289,D000145,"클로르페니라민말레산염",2,"밀리그램"
198400314,D000468,"오르페나드린염산염",25,"밀리그램"
198400403,D000210,"폴리스티렌설폰산칼슘",5.0,"그램"
198400439,D000683,"트리암시놀론아세토니드",1,"밀리그램"
198400453,D001521,"피리독신염산염",3,"밀리그램"
198400453,D001098,"리보플라빈",2,"밀리그램"
198400453,D000493,"인삼유동엑스",450,"마이크로리터"
198400475,D000113,"할로페리돌",10,"밀리그램"
198400504,D000147,"반하",1.67,"그램"
198400504,D001098,"건강",0.83,"그램"
198400504,D000493,"인삼",1.00,"그램"
198400504,D000363,"감초",1.00,"그램"
198400512,D000493,"인삼",1.25,"밀리그램"
198400512,D000147,"반하",3.0,"밀리그램"
198400512,D001098,"진피",2.5,"밀리그램"
198400512,D000363,"감초",1.8,"밀리그램"
198400512,D001673,"지실",5.0,"밀리그램"
198400548,D001098,"작약",2.00,"그램"
198400548,D000363,"감초",2.00,"그램"
198400553,D000147,"맥문동",3.33,"그램"
198400553,D001098,"대추",1.00,"그램"
198400553,D000493,"인삼",0.67,"그램"
198400553,D000363,"감초",0.67,"그램"
198400555,D000493,"갈근탕건조엑스",1.23,"그램"
198400650,D001098,"아스코르브산",250,"밀리그램"
198400651,D000228,"메틸에르고메트린말레산염",0.2,"밀리그램"
198400700,D001670,"대황",0.67,"그램"
198400700,D000147,"황금",0.50,"그램"
198400701,D000147,"시호",2.00,"그램"
198400701,D001098,"건강",0.67,"그램"
198400701,D000363,"감초",0.67,"그램"
198400702,D000147,"시호",1.67,"그램"
198400702,D001098,"건강",0.33,"그램"
198400702,D000493,"인삼",0.83,"그램"
198400702,D001670,"대황",0.33,"그램"
198400703,D001098,"갈근",,"그램"
198400703,D000363,"감초",,"그램"
198400703,D001300,"천궁",,"그램"
198400704,D001098,"길경",0.83,"그램"
198400704,D000363,"감초",0.50,"그램"
198400704,D001300,"천궁",0.50,"그램"
198400704,D000147,"시호",0.83,"그램"
198400704,D001673,"지실",0.50,"그램"
198400708,D001098,"대추",1.33,"그램"
198400708,D000363,"감초",0.67,"그램"
198400710,D001098,"건강",1.00,"그램"
198400710,D001657,"백출",1.00,"그램"
198400710,D000363,"감초",0.67,"그램"
198400711,D000147,"황금",1.88,"그램"
198400711,D001098,"행인",0.88,"그램"
198400711,D000363,"감초",0.38,"그램"
198400712,D001098,"작약",1.00,"그램"
198400712,D000147,"세신",0.67,"그램"
198400712,D000363,"감초",0.67,"그램"
198400713,D000147,"맥문동",1.33,"그램"
198400713,D000493,"인삼",1.00,"그램"
198400713,D001657,"차전자",1.00,"그램"
198400713,D000363,"감초",0.67,"그램"
198400719,D001098,"작약",1.33,"그램"
198400719,D001300,"천궁",1.33,"그램"
198400720,D001098,"생강",1.33,"그램"
198400720,D000363,"감초",1.00,"그램"
198400723,D000493,"인삼",1.00,"그램"
198400723,D000363,"감초",0.50,"그램"
198400723,D001657,"백출",1.33,"그램"
198400723,D001098,"길경",0.83,"그램"
198400724,D001657,"백출",1.00,"그램"
198400724,D000363,"감초",0.67,"그램"
